station_code,date,departures,arrivals,excess_arrivals
6041,2019-05-23,46,76,30
6042,2019-05-23,62,78,16
6043,2019-05-23,81,333,252
6044,2019-05-23,52,46,-6
6046,2019-05-23,59,74,15
6047,2019-05-23,49,60,11
6048,2019-05-23,36,44,8
6049,2019-05-23,70,94,24
6050,2019-05-23,27,49,22
6051,2019-05-23,26,25,-1
6052,2019-05-23,47,153,106
6053,2019-05-23,79,121,42
6057,2019-05-23,65,71,6
6058,2019-05-23,43,65,22
6059,2019-05-23,36,67,31
6060,2019-05-23,15,27,12
6062,2019-05-23,34,34,0
6063,2019-05-23,37,62,25
6064,2019-05-23,82,162,80
6065,2019-05-23,50,40,-10
6066,2019-05-23,25,8,-17
6067,2019-05-23,25,49,24
6068,2019-05-23,3,11,8
6070,2019-05-23,130,144,14
6072,2019-05-23,38,70,32
6073,2019-05-23,125,205,80
6075,2019-05-23,27,16,-11
6076,2019-05-23,12,10,-2
6079,2019-05-23,50,36,-14
6080,2019-05-23,79,81,2
6081,2019-05-23,12,12,0
6082,2019-05-23,15,6,-9
6083,2019-05-23,67,170,103
6084,2019-05-23,45,64,19
6085,2019-05-23,53,106,53
6087,2019-05-23,68,73,5
6088,2019-05-23,47,56,9
6089,2019-05-23,48,63,15
6090,2019-05-23,41,32,-9
6091,2019-05-23,24,23,-1
6092,2019-05-23,37,47,10
6093,2019-05-23,21,15,-6
6094,2019-05-23,51,58,7
6095,2019-05-23,79,45,-34
6096,2019-05-23,28,42,14
6097,2019-05-23,67,38,-29
6098,2019-05-23,37,19,-18
6099,2019-05-23,68,86,18
6100,2019-05-23,148,149,1
6101,2019-05-23,36,12,-24
6102,2019-05-23,29,26,-3
6103,2019-05-23,14,15,1
6104,2019-05-23,50,76,26
6105,2019-05-23,48,65,17
6106,2019-05-23,19,30,11
6107,2019-05-23,39,33,-6
6108,2019-05-23,32,47,15
6109,2019-05-23,8,9,1
6110,2019-05-23,23,16,-7
6111,2019-05-23,33,32,-1
6112,2019-05-23,58,52,-6
6113,2019-05-23,57,55,-2
6114,2019-05-23,79,108,29
6115,2019-05-23,15,17,2
6116,2019-05-23,39,39,0
6118,2019-05-23,58,64,6
6119,2019-05-23,54,56,2
6120,2019-05-23,35,49,14
6121,2019-05-23,17,21,4
6122,2019-05-23,12,17,5
6123,2019-05-23,15,15,0
6124,2019-05-23,18,32,14
6125,2019-05-23,14,14,0
6126,2019-05-23,32,30,-2
6127,2019-05-23,37,26,-11
6128,2019-05-23,16,11,-5
6129,2019-05-23,51,30,-21
6130,2019-05-23,27,27,0
6131,2019-05-23,58,28,-30
6132,2019-05-23,40,41,1
6133,2019-05-23,40,27,-13
6134,2019-05-23,39,32,-7
6136,2019-05-23,194,160,-34
6137,2019-05-23,74,48,-26
6138,2019-05-23,90,67,-23
6139,2019-05-23,33,27,-6
6140,2019-05-23,57,51,-6
6141,2019-05-23,33,21,-12
6142,2019-05-23,61,37,-24
6143,2019-05-23,67,56,-11
6145,2019-05-23,23,22,-1
6146,2019-05-23,39,27,-12
6147,2019-05-23,72,57,-15
6148,2019-05-23,89,56,-33
6149,2019-05-23,41,25,-16
6150,2019-05-23,35,30,-5
6151,2019-05-23,62,58,-4
6152,2019-05-23,90,69,-21
6153,2019-05-23,50,33,-17
6154,2019-05-23,114,98,-16
6155,2019-05-23,87,57,-30
6156,2019-05-23,44,35,-9
6157,2019-05-23,69,48,-21
6158,2019-05-23,55,38,-17
6159,2019-05-23,16,18,2
6160,2019-05-23,55,39,-16
6161,2019-05-23,28,27,-1
6162,2019-05-23,4,3,-1
6163,2019-05-23,71,71,0
6165,2019-05-23,88,66,-22
6166,2019-05-23,56,29,-27
6167,2019-05-23,30,21,-9
6168,2019-05-23,37,38,1
6169,2019-05-23,85,57,-28
6170,2019-05-23,31,16,-15
6171,2019-05-23,27,26,-1
6173,2019-05-23,88,56,-32
6174,2019-05-23,74,45,-29
6175,2019-05-23,55,21,-34
6176,2019-05-23,68,54,-14
6177,2019-05-23,55,46,-9
6178,2019-05-23,57,56,-1
6179,2019-05-23,14,14,0
6180,2019-05-23,35,55,20
6181,2019-05-23,79,63,-16
6182,2019-05-23,38,31,-7
6183,2019-05-23,42,38,-4
6184,2019-05-23,172,173,1
6185,2019-05-23,12,15,3
6186,2019-05-23,55,31,-24
6187,2019-05-23,69,79,10
6188,2019-05-23,33,16,-17
6189,2019-05-23,15,10,-5
6190,2019-05-23,89,68,-21
6191,2019-05-23,51,45,-6
6192,2019-05-23,40,23,-17
6193,2019-05-23,71,57,-14
6194,2019-05-23,102,79,-23
6195,2019-05-23,60,34,-26
6196,2019-05-23,78,54,-24
6197,2019-05-23,45,48,3
6198,2019-05-23,11,7,-4
6199,2019-05-23,61,60,-1
6200,2019-05-23,67,73,6
6201,2019-05-23,59,42,-17
6202,2019-05-23,83,71,-12
6203,2019-05-23,74,83,9
6204,2019-05-23,56,80,24
6205,2019-05-23,53,59,6
6206,2019-05-23,68,62,-6
6207,2019-05-23,30,41,11
6208,2019-05-23,53,60,7
6209,2019-05-23,67,58,-9
6210,2019-05-23,26,31,5
6211,2019-05-23,87,85,-2
6212,2019-05-23,42,27,-15
6213,2019-05-23,62,57,-5
6215,2019-05-23,52,51,-1
6216,2019-05-23,69,39,-30
6217,2019-05-23,64,38,-26
6218,2019-05-23,40,34,-6
6219,2019-05-23,51,39,-12
6220,2019-05-23,81,62,-19
6221,2019-05-23,128,91,-37
6222,2019-05-23,37,26,-11
6223,2019-05-23,63,30,-33
6224,2019-05-23,34,27,-7
6225,2019-05-23,49,37,-12
6226,2019-05-23,22,22,0
6227,2019-05-23,106,68,-38
6228,2019-05-23,22,22,0
6229,2019-05-23,46,25,-21
6230,2019-05-23,70,41,-29
6231,2019-05-23,64,54,-10
6232,2019-05-23,38,17,-21
6233,2019-05-23,58,45,-13
6234,2019-05-23,41,28,-13
6235,2019-05-23,67,60,-7
6236,2019-05-23,41,28,-13
6237,2019-05-23,35,33,-2
6240,2019-05-23,13,13,0
6241,2019-05-23,19,11,-8
6243,2019-05-23,36,32,-4
6245,2019-05-23,31,21,-10
6246,2019-05-23,45,31,-14
6247,2019-05-23,80,85,5
6248,2019-05-23,126,81,-45
6249,2019-05-23,34,28,-6
6250,2019-05-23,52,41,-11
6251,2019-05-23,19,12,-7
6252,2019-05-23,25,23,-2
6253,2019-05-23,31,33,2
6254,2019-05-23,50,27,-23
6255,2019-05-23,38,36,-2
6257,2019-05-23,27,30,3
6258,2019-05-23,41,27,-14
6259,2019-05-23,24,17,-7
6260,2019-05-23,42,29,-13
6261,2019-05-23,43,26,-17
6262,2019-05-23,33,28,-5
6263,2019-05-23,16,22,6
6264,2019-05-23,29,23,-6
6265,2019-05-23,43,37,-6
6266,2019-05-23,23,15,-8
6267,2019-05-23,32,29,-3
6268,2019-05-23,37,23,-14
6269,2019-05-23,16,17,1
6270,2019-05-23,22,19,-3
6272,2019-05-23,33,18,-15
6273,2019-05-23,22,15,-7
6274,2019-05-23,25,32,7
6275,2019-05-23,28,22,-6
6276,2019-05-23,24,16,-8
6277,2019-05-23,34,33,-1
6278,2019-05-23,20,14,-6
6279,2019-05-23,16,12,-4
6280,2019-05-23,42,46,4
6281,2019-05-23,22,12,-10
6301,2019-05-23,20,13,-7
6302,2019-05-23,10,5,-5
6303,2019-05-23,13,4,-9
6304,2019-05-23,10,7,-3
6305,2019-05-23,15,9,-6
6306,2019-05-23,36,21,-15
6307,2019-05-23,60,43,-17
6309,2019-05-23,16,15,-1
6310,2019-05-23,33,20,-13
6311,2019-05-23,26,15,-11
6312,2019-05-23,13,22,9
6313,2019-05-23,23,32,9
6314,2019-05-23,47,29,-18
6315,2019-05-23,52,41,-11
6316,2019-05-23,28,10,-18
6321,2019-05-23,43,38,-5
6322,2019-05-23,14,8,-6
6323,2019-05-23,16,15,-1
6324,2019-05-23,19,17,-2
6327,2019-05-23,30,12,-18
6328,2019-05-23,23,18,-5
6329,2019-05-23,17,10,-7
6330,2019-05-23,15,15,0
6331,2019-05-23,22,22,0
6332,2019-05-23,19,15,-4
6333,2019-05-23,14,15,1
6334,2019-05-23,56,47,-9
6336,2019-05-23,22,19,-3
6339,2019-05-23,31,18,-13
6340,2019-05-23,27,17,-10
6341,2019-05-23,26,22,-4
6343,2019-05-23,25,26,1
6344,2019-05-23,37,33,-4
6345,2019-05-23,5,4,-1
6346,2019-05-23,19,17,-2
6347,2019-05-23,21,23,2
6349,2019-05-23,35,29,-6
6350,2019-05-23,31,28,-3
6354,2019-05-23,32,19,-13
6355,2019-05-23,24,25,1
6356,2019-05-23,30,19,-11
6358,2019-05-23,21,10,-11
6359,2019-05-23,46,67,21
6360,2019-05-23,25,19,-6
6361,2019-05-23,31,23,-8
6362,2019-05-23,26,17,-9
6363,2019-05-23,20,12,-8
6364,2019-05-23,38,32,-6
6366,2019-05-23,10,12,2
6367,2019-05-23,26,18,-8
6368,2019-05-23,39,30,-9
6369,2019-05-23,20,26,6
6370,2019-05-23,28,13,-15
6371,2019-05-23,45,37,-8
6372,2019-05-23,49,54,5
6373,2019-05-23,32,19,-13
6374,2019-05-23,32,17,-15
6375,2019-05-23,37,38,1
6377,2019-05-23,34,34,0
6379,2019-05-23,17,15,-2
6380,2019-05-23,27,19,-8
6381,2019-05-23,54,44,-10
6383,2019-05-23,30,20,-10
6384,2019-05-23,18,9,-9
6385,2019-05-23,39,43,4
6386,2019-05-23,53,56,3
6387,2019-05-23,36,54,18
6388,2019-05-23,15,12,-3
6389,2019-05-23,41,28,-13
6391,2019-05-23,28,37,9
6393,2019-05-23,33,38,5
6394,2019-05-23,45,50,5
6395,2019-05-23,34,33,-1
6396,2019-05-23,48,66,18
6397,2019-05-23,37,30,-7
6398,2019-05-23,22,21,-1
6401,2019-05-23,38,45,7
6402,2019-05-23,30,33,3
6403,2019-05-23,16,23,7
6404,2019-05-23,18,13,-5
6405,2019-05-23,24,31,7
6406,2019-05-23,50,54,4
6408,2019-05-23,43,43,0
6410,2019-05-23,35,33,-2
6411,2019-05-23,100,89,-11
6412,2019-05-23,15,17,2
6413,2019-05-23,22,33,11
6414,2019-05-23,19,13,-6
6415,2019-05-23,12,10,-2
6416,2019-05-23,18,10,-8
6417,2019-05-23,16,13,-3
6418,2019-05-23,2,6,4
6419,2019-05-23,7,13,6
6420,2019-05-23,17,17,0
6421,2019-05-23,36,25,-11
6422,2019-05-23,10,8,-2
6423,2019-05-23,17,8,-9
6424,2019-05-23,22,45,23
6425,2019-05-23,20,23,3
6426,2019-05-23,41,47,6
6427,2019-05-23,35,30,-5
6428,2019-05-23,10,11,1
6429,2019-05-23,22,17,-5
6432,2019-05-23,49,50,1
6433,2019-05-23,28,23,-5
6434,2019-05-23,51,40,-11
6435,2019-05-23,25,15,-10
6436,2019-05-23,24,13,-11
6501,2019-05-23,9,21,12
6502,2019-05-23,5,5,0
6503,2019-05-23,48,40,-8
6504,2019-05-23,6,3,-3
6700,2019-05-23,14,25,11
6701,2019-05-23,52,61,9
6702,2019-05-23,6,13,7
6703,2019-05-23,25,26,1
6704,2019-05-23,26,18,-8
6705,2019-05-23,16,9,-7
6706,2019-05-23,19,16,-3
6707,2019-05-23,21,17,-4
6708,2019-05-23,29,85,56
6709,2019-05-23,16,15,-1
6710,2019-05-23,11,6,-5
6711,2019-05-23,11,12,1
6712,2019-05-23,6,5,-1
6714,2019-05-23,1,3,2
6715,2019-05-23,11,14,3
6716,2019-05-23,7,4,-3
6717,2019-05-23,12,10,-2
6718,2019-05-23,15,11,-4
6719,2019-05-23,22,15,-7
6720,2019-05-23,16,20,4
6721,2019-05-23,10,13,3
6722,2019-05-23,14,8,-6
6723,2019-05-23,21,17,-4
6724,2019-05-23,25,37,12
6725,2019-05-23,21,18,-3
6726,2019-05-23,9,9,0
6727,2019-05-23,44,68,24
6728,2019-05-23,6,4,-2
6729,2019-05-23,92,94,2
6730,2019-05-23,4,5,1
6731,2019-05-23,12,3,-9
6732,2019-05-23,25,55,30
6733,2019-05-23,18,22,4
6734,2019-05-23,30,25,-5
6735,2019-05-23,4,2,-2
6736,2019-05-23,9,14,5
6737,2019-05-23,9,18,9
6738,2019-05-23,67,96,29
6739,2019-05-23,8,7,-1
6741,2019-05-23,14,9,-5
6742,2019-05-23,34,42,8
6743,2019-05-23,24,13,-11
6744,2019-05-23,17,10,-7
6745,2019-05-23,6,7,1
6746,2019-05-23,9,7,-2
6747,2019-05-23,33,30,-3
6748,2019-05-23,51,51,0
6749,2019-05-23,35,44,9
6750,2019-05-23,42,26,-16
6753,2019-05-23,11,9,-2
6754,2019-05-23,11,11,0
6901,2019-05-23,32,40,8
6902,2019-05-23,43,41,-2
6903,2019-05-23,65,58,-7
6904,2019-05-23,25,14,-11
6905,2019-05-23,33,26,-7
6906,2019-05-23,85,58,-27
6907,2019-05-23,63,36,-27
6908,2019-05-23,35,30,-5
6910,2019-05-23,61,56,-5
6912,2019-05-23,82,70,-12
6913,2019-05-23,32,16,-16
6915,2019-05-23,50,34,-16
6916,2019-05-23,26,21,-5
6917,2019-05-23,18,17,-1
6918,2019-05-23,26,10,-16
6919,2019-05-23,22,13,-9
6921,2019-05-23,59,75,16
6923,2019-05-23,24,30,6
6924,2019-05-23,14,15,1
6925,2019-05-23,27,29,2
6926,2019-05-23,53,40,-13
6927,2019-05-23,44,27,-17
6928,2019-05-23,31,14,-17
6929,2019-05-23,18,15,-3
6930,2019-05-23,10,18,8
7001,2019-05-23,29,23,-6
7002,2019-05-23,8,5,-3
7003,2019-05-23,61,59,-2
7004,2019-05-23,11,9,-2
7005,2019-05-23,5,3,-2
7006,2019-05-23,13,12,-1
7008,2019-05-23,20,21,1
7009,2019-05-23,56,91,35
7010,2019-05-23,8,7,-1
7011,2019-05-23,40,47,7
7012,2019-05-23,29,32,3
7013,2019-05-23,16,11,-5
7014,2019-05-23,43,26,-17
7015,2019-05-23,9,10,1
7016,2019-05-23,12,13,1
7017,2019-05-23,21,18,-3
7018,2019-05-23,17,10,-7
7019,2019-05-23,39,129,90
7020,2019-05-23,17,16,-1
7021,2019-05-23,30,25,-5
7022,2019-05-23,28,26,-2
7023,2019-05-23,6,3,-3
7024,2019-05-23,22,11,-11
7025,2019-05-23,33,36,3
7027,2019-05-23,33,17,-16
7028,2019-05-23,97,70,-27
7029,2019-05-23,28,23,-5
7030,2019-05-23,34,35,1
7031,2019-05-23,32,39,7
7032,2019-05-23,71,39,-32
7033,2019-05-23,57,52,-5
7034,2019-05-23,19,23,4
7035,2019-05-23,37,29,-8
7036,2019-05-23,34,28,-6
7037,2019-05-23,32,25,-7
7038,2019-05-23,40,42,2
7039,2019-05-23,29,20,-9
7040,2019-05-23,40,52,12
7041,2019-05-23,60,84,24
7042,2019-05-23,25,35,10
7043,2019-05-23,18,13,-5
7044,2019-05-23,17,8,-9
7045,2019-05-23,22,23,1
7046,2019-05-23,78,121,43
7047,2019-05-23,73,71,-2
7048,2019-05-23,11,8,-3
7051,2019-05-23,7,5,-2
7052,2019-05-23,31,40,9
7053,2019-05-23,23,22,-1
7054,2019-05-23,23,16,-7
7055,2019-05-23,10,12,2
7056,2019-05-23,9,7,-2
7057,2019-05-23,28,25,-3
7058,2019-05-23,26,24,-2
7059,2019-05-23,26,17,-9
7060,2019-05-23,25,13,-12
7061,2019-05-23,22,17,-5
7062,2019-05-23,35,39,4
7063,2019-05-23,15,6,-9
7064,2019-05-23,9,15,6
7065,2019-05-23,30,18,-12
7066,2019-05-23,23,96,73
7068,2019-05-23,46,42,-4
7069,2019-05-23,48,70,22
7070,2019-05-23,73,95,22
7071,2019-05-23,37,22,-15
7072,2019-05-23,30,12,-18
7073,2019-05-23,25,22,-3
7074,2019-05-23,25,21,-4
7075,2019-05-23,5,6,1
7076,2019-05-23,32,27,-5
7077,2019-05-23,12,21,9
7078,2019-05-23,23,28,5
7079,2019-05-23,6,10,4
7080,2019-05-23,57,50,-7
7081,2019-05-23,48,61,13
7082,2019-05-23,43,56,13
7083,2019-05-23,39,47,8
7084,2019-05-23,73,83,10
7090,2019-05-23,11,7,-4
7091,2019-05-23,8,6,-2
7092,2019-05-23,3,3,0
7093,2019-05-23,1,1,0
7094,2019-05-23,1,2,1
7095,2019-05-23,3,12,9
7096,2019-05-23,8,18,10
7097,2019-05-23,6,4,-2
7098,2019-05-23,2,2,0
7099,2019-05-23,7,8,1
7100,2019-05-23,1,2,1
7101,2019-05-23,1,6,5
7102,2019-05-23,13,14,1
7103,2019-05-23,5,5,0
7104,2019-05-23,1,1,0
7105,2019-05-23,1,1,0
7106,2019-05-23,2,1,-1
7107,2019-05-23,2,2,0
7108,2019-05-23,5,7,2
7109,2019-05-23,12,13,1
7110,2019-05-23,4,6,2
7111,2019-05-23,4,3,-1
7112,2019-05-23,4,3,-1
7113,2019-05-23,42,39,-3
7114,2019-05-23,53,60,7
7115,2019-05-23,5,4,-1
7116,2019-05-23,3,2,-1
7117,2019-05-23,5,4,-1
7118,2019-05-23,3,6,3
7119,2019-05-23,3,3,0
7120,2019-05-23,2,3,1
7121,2019-05-23,4,3,-1
7122,2019-05-23,6,3,-3
7123,2019-05-23,4,1,-3
7124,2019-05-23,12,14,2
7125,2019-05-23,9,8,-1
7126,2019-05-23,5,3,-2
7127,2019-05-23,24,26,2
7128,2019-05-23,9,10,1
7129,2019-05-23,7,5,-2
7130,2019-05-23,8,6,-2
7131,2019-05-23,2,5,3
7132,2019-05-23,1,0,-1
7133,2019-05-23,2,3,1
7134,2019-05-23,2,4,2
7135,2019-05-23,5,5,0
7136,2019-05-23,5,2,-3
7137,2019-05-23,2,7,5
7138,2019-05-23,8,5,-3
7139,2019-05-23,49,47,-2
7140,2019-05-23,14,12,-2
7141,2019-05-23,12,15,3
7142,2019-05-23,9,4,-5
7143,2019-05-23,13,9,-4
7144,2019-05-23,19,18,-1
7145,2019-05-23,12,8,-4
7146,2019-05-23,12,13,1
7147,2019-05-23,18,18,0
7148,2019-05-23,6,8,2
7149,2019-05-23,9,7,-2
10002,2019-05-23,91,98,7
4000,2019-05-24,61,70,9
4001,2019-05-24,8,9,1
4002,2019-05-24,17,18,1
5002,2019-05-24,2,5,3
5003,2019-05-24,5,4,-1
5004,2019-05-24,4,2,-2
5005,2019-05-24,2,7,5
5006,2019-05-24,7,8,1
5007,2019-05-24,19,16,-3
6001,2019-05-24,60,77,17
6002,2019-05-24,37,46,9
6003,2019-05-24,60,75,15
6004,2019-05-24,48,70,22
6005,2019-05-24,64,82,18
6006,2019-05-24,38,29,-9
6007,2019-05-24,37,42,5
6008,2019-05-24,49,104,55
6009,2019-05-24,66,57,-9
6011,2019-05-24,61,65,4
6012,2019-05-24,136,226,90
6013,2019-05-24,76,131,55
6014,2019-05-24,54,58,4
6015,2019-05-24,167,289,122
6016,2019-05-24,9,13,4
6017,2019-05-24,37,53,16
6018,2019-05-24,76,71,-5
6019,2019-05-24,120,97,-23
6021,2019-05-24,127,109,-18
6022,2019-05-24,85,82,-3
6023,2019-05-24,120,149,29
6025,2019-05-24,29,31,2
6026,2019-05-24,123,191,68
6027,2019-05-24,106,113,7
6029,2019-05-24,14,32,18
6031,2019-05-24,29,39,10
6032,2019-05-24,61,130,69
6033,2019-05-24,27,22,-5
6034,2019-05-24,44,75,31
6035,2019-05-24,25,48,23
6036,2019-05-24,119,193,74
6037,2019-05-24,49,53,4
6038,2019-05-24,67,87,20
6039,2019-05-24,75,95,20
6040,2019-05-24,62,75,13
6041,2019-05-24,72,75,3
6042,2019-05-24,66,87,21
6043,2019-05-24,159,285,126
6044,2019-05-24,71,74,3
6046,2019-05-24,107,83,-24
6047,2019-05-24,86,55,-31
6048,2019-05-24,46,45,-1
6049,2019-05-24,84,88,4
6050,2019-05-24,43,52,9
6051,2019-05-24,50,41,-9
6052,2019-05-24,160,211,51
6053,2019-05-24,147,150,3
6057,2019-05-24,124,118,-6
6058,2019-05-24,82,75,-7
6059,2019-05-24,96,79,-17
6060,2019-05-24,40,27,-13
6062,2019-05-24,60,55,-5
6063,2019-05-24,82,81,-1
6064,2019-05-24,177,145,-32
6065,2019-05-24,64,40,-24
6066,2019-05-24,37,17,-20
6067,2019-05-24,59,76,17
6068,2019-05-24,11,9,-2
6070,2019-05-24,86,126,40
6072,2019-05-24,81,80,-1
6073,2019-05-24,194,204,10
6075,2019-05-24,48,23,-25
6076,2019-05-24,17,16,-1
6079,2019-05-24,88,51,-37
6080,2019-05-24,126,127,1
6082,2019-05-24,23,10,-13
6083,2019-05-24,141,138,-3
6084,2019-05-24,61,72,11
6085,2019-05-24,83,128,45
6087,2019-05-24,113,135,22
6088,2019-05-24,57,65,8
6089,2019-05-24,59,52,-7
6090,2019-05-24,58,51,-7
6091,2019-05-24,49,40,-9
6092,2019-05-24,62,69,7
6093,2019-05-24,26,21,-5
6094,2019-05-24,63,55,-8
6095,2019-05-24,91,89,-2
6096,2019-05-24,38,53,15
6097,2019-05-24,58,58,0
6098,2019-05-24,50,40,-10
6099,2019-05-24,85,127,42
6100,2019-05-24,245,217,-28
6101,2019-05-24,50,19,-31
6102,2019-05-24,35,26,-9
6103,2019-05-24,29,26,-3
6104,2019-05-24,57,80,23
6105,2019-05-24,46,63,17
6106,2019-05-24,34,33,-1
6107,2019-05-24,68,58,-10
6108,2019-05-24,53,62,9
6109,2019-05-24,19,25,6
6110,2019-05-24,31,32,1
6111,2019-05-24,30,49,19
6112,2019-05-24,100,113,13
6113,2019-05-24,59,63,4
6114,2019-05-24,114,149,35
6115,2019-05-24,15,26,11
6116,2019-05-24,63,79,16
6118,2019-05-24,58,74,16
6119,2019-05-24,66,95,29
6120,2019-05-24,49,82,33
6121,2019-05-24,29,30,1
6122,2019-05-24,24,22,-2
6123,2019-05-24,24,28,4
6124,2019-05-24,33,58,25
6125,2019-05-24,19,21,2
6126,2019-05-24,35,48,13
6127,2019-05-24,47,34,-13
6128,2019-05-24,17,11,-6
6129,2019-05-24,76,60,-16
6130,2019-05-24,29,18,-11
6131,2019-05-24,76,58,-18
6132,2019-05-24,49,56,7
6133,2019-05-24,56,46,-10
6134,2019-05-24,61,56,-5
6136,2019-05-24,255,195,-60
6137,2019-05-24,98,88,-10
6138,2019-05-24,87,71,-16
6139,2019-05-24,57,36,-21
6140,2019-05-24,103,94,-9
6141,2019-05-24,61,46,-15
6142,2019-05-24,79,70,-9
6143,2019-05-24,98,97,-1
6145,2019-05-24,58,56,-2
6146,2019-05-24,63,47,-16
6147,2019-05-24,89,63,-26
6148,2019-05-24,111,81,-30
6149,2019-05-24,56,38,-18
6150,2019-05-24,68,65,-3
6151,2019-05-24,70,67,-3
6152,2019-05-24,135,128,-7
6153,2019-05-24,65,54,-11
6154,2019-05-24,160,156,-4
6155,2019-05-24,135,113,-22
6156,2019-05-24,76,84,8
6157,2019-05-24,128,119,-9
6158,2019-05-24,57,58,1
6159,2019-05-24,19,28,9
6160,2019-05-24,54,45,-9
6161,2019-05-24,52,41,-11
6162,2019-05-24,12,7,-5
6163,2019-05-24,133,124,-9
6164,2019-05-24,36,56,20
6165,2019-05-24,101,124,23
6166,2019-05-24,80,70,-10
6167,2019-05-24,51,55,4
6168,2019-05-24,51,38,-13
6169,2019-05-24,115,100,-15
6170,2019-05-24,56,53,-3
6171,2019-05-24,50,40,-10
6173,2019-05-24,128,89,-39
6174,2019-05-24,101,76,-25
6175,2019-05-24,89,50,-39
6176,2019-05-24,97,93,-4
6177,2019-05-24,75,64,-11
6178,2019-05-24,110,101,-9
6179,2019-05-24,82,78,-4
6180,2019-05-24,64,61,-3
6181,2019-05-24,125,80,-45
6182,2019-05-24,52,53,1
6183,2019-05-24,77,73,-4
6184,2019-05-24,209,225,16
6185,2019-05-24,19,17,-2
6186,2019-05-24,65,50,-15
6187,2019-05-24,80,105,25
6188,2019-05-24,46,40,-6
6189,2019-05-24,19,18,-1
6190,2019-05-24,124,92,-32
6191,2019-05-24,68,61,-7
6192,2019-05-24,43,37,-6
6193,2019-05-24,105,95,-10
6194,2019-05-24,147,121,-26
6195,2019-05-24,102,72,-30
6196,2019-05-24,116,86,-30
6197,2019-05-24,40,28,-12
6198,2019-05-24,22,8,-14
6199,2019-05-24,108,67,-41
6200,2019-05-24,111,93,-18
6201,2019-05-24,76,59,-17
6202,2019-05-24,93,88,-5
6203,2019-05-24,108,97,-11
6204,2019-05-24,107,98,-9
6205,2019-05-24,107,62,-45
6206,2019-05-24,134,120,-14
6207,2019-05-24,38,34,-4
6208,2019-05-24,75,67,-8
6209,2019-05-24,121,104,-17
6210,2019-05-24,47,40,-7
6211,2019-05-24,163,131,-32
6212,2019-05-24,68,41,-27
6213,2019-05-24,126,112,-14
6215,2019-05-24,37,26,-11
6216,2019-05-24,91,58,-33
6217,2019-05-24,95,79,-16
6218,2019-05-24,57,59,2
6219,2019-05-24,62,52,-10
6220,2019-05-24,129,97,-32
6221,2019-05-24,189,155,-34
6222,2019-05-24,68,56,-12
6223,2019-05-24,99,54,-45
6224,2019-05-24,75,59,-16
6225,2019-05-24,68,61,-7
6226,2019-05-24,23,18,-5
6227,2019-05-24,153,146,-7
6228,2019-05-24,37,39,2
6229,2019-05-24,65,55,-10
6230,2019-05-24,97,75,-22
6231,2019-05-24,88,83,-5
6232,2019-05-24,31,22,-9
6233,2019-05-24,111,75,-36
6234,2019-05-24,62,51,-11
6235,2019-05-24,80,60,-20
6236,2019-05-24,77,64,-13
6237,2019-05-24,65,63,-2
6240,2019-05-24,21,22,1
6241,2019-05-24,45,36,-9
6243,2019-05-24,77,65,-12
6245,2019-05-24,40,35,-5
6246,2019-05-24,54,41,-13
6247,2019-05-24,118,112,-6
6248,2019-05-24,164,126,-38
6249,2019-05-24,59,42,-17
6250,2019-05-24,69,65,-4
6251,2019-05-24,27,28,1
6252,2019-05-24,25,30,5
6253,2019-05-24,46,33,-13
6254,2019-05-24,48,45,-3
6255,2019-05-24,76,71,-5
6257,2019-05-24,42,39,-3
6258,2019-05-24,61,53,-8
6259,2019-05-24,42,37,-5
6260,2019-05-24,52,59,7
6261,2019-05-24,49,46,-3
6262,2019-05-24,37,37,0
6263,2019-05-24,20,18,-2
6264,2019-05-24,28,33,5
6265,2019-05-24,44,46,2
6266,2019-05-24,20,22,2
6267,2019-05-24,54,54,0
6268,2019-05-24,51,36,-15
6269,2019-05-24,17,29,12
