,neighborhood,code,name,longitude,latitude,rental_methods,capacity
461,Rosemont-La Petite-Patrie,6266,Louis-Hébert / de Bellechasse,-73.58868420124054,45.546661109634606,"['KEY', 'CREDITCARD']",27.0
462,Rosemont-La Petite-Patrie,6267,Chabot / Beaubien,-73.59564453363419,45.54437554639807,"['KEY', 'CREDITCARD']",15.0
463,Rosemont-La Petite-Patrie,6268,Chambord / Beaubien,-73.59934329986572,45.539932183126695,"['KEY', 'CREDITCARD']",15.0
464,Rosemont-La Petite-Patrie,6270,Fabre / St-Zotique,-73.60101029276848,45.54345172630376,"['KEY', 'CREDITCARD']",19.0
465,Rosemont-La Petite-Patrie,6272,de Bordeaux / St-Zotique,-73.59866470098495,45.546539011777845,"['KEY', 'CREDITCARD']",19.0
466,Rosemont-La Petite-Patrie,6273,Cartier / Bélanger,-73.60266387462616,45.546797412794085,"['KEY', 'CREDITCARD']",23.0
467,Rosemont-La Petite-Patrie,6276,de la Roche / Bélanger,-73.60760450363159,45.54166959576632,"['KEY', 'CREDITCARD']",23.0
468,Rosemont-La Petite-Patrie,6277,Louis-Hébert / Beaubien,-73.592010140419,45.5481863712796,"['KEY', 'CREDITCARD']",19.0
469,Rosemont-La Petite-Patrie,6278,Louis-Hébert / St-Zotique,-73.59576,45.55001,"['KEY', 'CREDITCARD']",15.0
470,Rosemont-La Petite-Patrie,6311,Drolet / St-Zotique,-73.60941231250763,45.53488214147823,"['KEY', 'CREDITCARD']",19.0
471,Rosemont-La Petite-Patrie,6357,13e avenue / St-Zotique,-73.5887485742569,45.557487317400046,"['KEY', 'CREDITCARD']",23.0
472,Rosemont-La Petite-Patrie,6358,1ère  avenue / St-Zotique,-73.59392791986465,45.551937362101,"['KEY', 'CREDITCARD']",15.0
473,Rosemont-La Petite-Patrie,6360,8e avenue / Beaubien,-73.58752,45.553215,"['KEY', 'CREDITCARD']",15.0
474,Rosemont-La Petite-Patrie,6361,Molson / Beaubien,-73.59115451574326,45.54968589617967,"['KEY', 'CREDITCARD']",23.0
475,Rosemont-La Petite-Patrie,6362,1ère avenue / Rosemont,-73.58486741781235,45.54779995287998,"['KEY', 'CREDITCARD']",15.0
476,Rosemont-La Petite-Patrie,6364,de Chambly / Rachel,-73.55826258659361,45.54991069359101,"['KEY', 'CREDITCARD']",23.0
477,Rosemont-La Petite-Patrie,6367,3e avenue / Dandurand,-73.57899874448776,45.54729491851639,"['KEY', 'CREDITCARD']",19.0
478,Rosemont-La Petite-Patrie,6368,10e avenue / Masson,-73.57335269451141,45.55030553030546,"['KEY', 'CREDITCARD']",23.0
479,Rosemont-La Petite-Patrie,6370,d'Orléans / Masson,-73.569847,45.557192,"['KEY', 'CREDITCARD']",19.0
480,Rosemont-La Petite-Patrie,6371,4e avenue / Masson,-73.575515,45.546978,"['KEY', 'CREDITCARD']",27.0
481,Rosemont-La Petite-Patrie,6372,1ère avenue / Masson,-73.57645065,45.5451997,"['KEY', 'CREDITCARD']",39.0
482,Rosemont-La Petite-Patrie,6373,7e avenue / St-Joseph Rosemont,-73.56986984610558,45.547226645250745,"['KEY', 'CREDITCARD']",27.0
483,Rosemont-La Petite-Patrie,6374,15e avenue / Masson,-73.5713866353035,45.55389801568004,"['KEY', 'CREDITCARD']",23.0
484,Rosemont-La Petite-Patrie,6376,de Chambly / St-Joseph,-73.56529533863068,45.552842358447656,"['KEY', 'CREDITCARD']",23.0
485,Rosemont-La Petite-Patrie,6380,Parc J.-Arthur-Champagne (de Chambly / du Mont-Royal),-73.561916,45.551584,"['KEY', 'CREDITCARD']",23.0
486,Rosemont-La Petite-Patrie,6381,Omer-Lavallée / du Midway,-73.56217458844185,45.5457759528664,"['KEY', 'CREDITCARD']",19.0
487,Rosemont-La Petite-Patrie,6383,Bourbonnière / du Mont-Royal,-73.56049418449402,45.55357073967113,"['KEY', 'CREDITCARD']",23.0
488,Rosemont-La Petite-Patrie,6384,Darling / Sherbrooke,-73.55666935443878,45.54545890380305,"['KEY', 'CREDITCARD']",23.0
489,Rosemont-La Petite-Patrie,6389,Boyer / Jean-Talon,-73.61248075962067,45.54158631132448,"['KEY', 'CREDITCARD']",23.0
490,Rosemont-La Petite-Patrie,6421,Cartier / Rosemont,-73.59104454517365,45.54124722370603,"['KEY', 'CREDITCARD']",19.0
491,Rosemont-La Petite-Patrie,6703,Jardin Botanique (Pie-IX / Sherbrooke),-73.55535507202148,45.55500446099039,"['KEY', 'CREDITCARD']",24.0
492,Rosemont-La Petite-Patrie,6704,19e avenue / St-Zotique,-73.585643,45.561594,"['KEY', 'CREDITCARD']",27.0
493,Rosemont-La Petite-Patrie,6711,Alexandra / Waverly,-73.617842,45.531938,"['KEY', 'CREDITCARD']",15.0
494,Rosemont-La Petite-Patrie,6713,29e avenue / St-Zotique,-73.57968807220459,45.56776565172907,"['KEY', 'CREDITCARD']",15.0
495,Rosemont-La Petite-Patrie,6723,26e avenue / Beaubien,-73.577639,45.564944,"['KEY', 'CREDITCARD']",15.0
496,Rosemont-La Petite-Patrie,6730,35e avenue / Beaubien,-73.573047,45.570081,"['KEY', 'CREDITCARD']",31.0
497,Rosemont-La Petite-Patrie,6731,28e avenue / Rosemont,-73.571244,45.564353,"['KEY', 'CREDITCARD']",19.0
498,Rosemont-La Petite-Patrie,6747,Waverly / St-Zotique,-73.61470833420753,45.53050525974957,"['KEY', 'CREDITCARD']",19.0
499,Rosemont-La Petite-Patrie,6752,Hutchison / Beaubien,-73.61296892166138,45.52605851018324,"['KEY', 'CREDITCARD']",26.0
500,Rosemont-La Petite-Patrie,6753,Centre ÉPIC (St-Zotique / 40e avenue),-73.57462137937546,45.57414703721992,"['KEY', 'CREDITCARD']",23.0
501,Rosemont-La Petite-Patrie,6904,Fabre / Beaubien,-73.59787344932556,45.5420595590383,"['KEY', 'CREDITCARD']",19.0
502,Rosemont-La Petite-Patrie,6905,Parc Rosemont (Dandurand / d'Iberville),-73.581018,45.544377,"['KEY', 'CREDITCARD']",27.0
503,Rosemont-La Petite-Patrie,6906,Métro Rosemont (de St-Vallier / Rosemont),-73.59816044569016,45.5319548635849,"['KEY', 'CREDITCARD']",19.0
504,Rosemont-La Petite-Patrie,6907,Boyer / Rosemont,-73.595478,45.534136,"['KEY', 'CREDITCARD']",31.0
505,Rosemont-La Petite-Patrie,6908,de Bellechasse / de St-Vallier,-73.60112428665161,45.53341043363302,"['KEY', 'CREDITCARD']",15.0
506,Rosemont-La Petite-Patrie,6910,Boyer / Beaubien,-73.602026,45.537041,"['KEY', 'CREDITCARD']",23.0
507,Rosemont-La Petite-Patrie,6912,Métro Beaubien (de Chateaubriand / Beaubien),-73.60363483428955,45.5353599615622,"['KEY', 'CREDITCARD']",23.0
508,Rosemont-La Petite-Patrie,6913,Drolet / Beaubien,-73.605834,45.533348,"['KEY', 'CREDITCARD']",23.0
509,Rosemont-La Petite-Patrie,6915,Alma / Beaubien,-73.60665500164032,45.53243586450861,"['KEY', 'CREDITCARD']",19.0
510,Rosemont-La Petite-Patrie,6916,Parc du Pélican (2e avenue / St-Joseph),-73.571564,45.544513,"['KEY', 'CREDITCARD']",19.0
511,Rosemont-La Petite-Patrie,6918,Garnier / des Carrières,-73.58993947505951,45.53755266430292,"['KEY', 'CREDITCARD']",27.0
512,Rosemont-La Petite-Patrie,6919,Bibliothèque de Rosemont (9e avenue / Rosemont),-73.58185529708862,45.55201648333515,"['KEY', 'CREDITCARD']",15.0
513,Rosemont-La Petite-Patrie,7039,du Mont-Royal / Augustin-Frigon,-73.56772005558014,45.543763151117474,"['KEY', 'CREDITCARD']",19.0
514,Rosemont-La Petite-Patrie,7040,St-Urbain / Beaubien,-73.61067965626717,45.52951033828327,"['KEY', 'CREDITCARD']",15.0
515,Rosemont-La Petite-Patrie,7042,Alexandra / Jean-Talon,-73.62018674612045,45.53233064590805,"['KEY', 'CREDITCARD']",15.0
516,Rosemont-La Petite-Patrie,7043,Ernest-Gendreau / du Mont-Royal,-73.56384828686714,45.549713734001415,"['KEY', 'CREDITCARD']",23.0
517,Rosemont-La Petite-Patrie,7044,Hôpital Santa Cabrini (St-Zotique / Jeanne-Jugan),-73.5705041885376,45.5793249650848,"['KEY', 'CREDITCARD']",23.0
518,Rosemont-La Petite-Patrie,7045,Casgrain / Mozart,-73.6147928237915,45.53472725603326,"['KEY', 'CREDITCARD']",7.0
519,Rosemont-La Petite-Patrie,7065,de Lanaudière / Bélanger,-73.60565051436424,45.54365085053057,"['KEY', 'CREDITCARD']",23.0
520,Rosemont-La Petite-Patrie,7125,Rosemont / Viau,-73.56666326522826,45.56833021674857,"['KEY', 'CREDITCARD']",23.0
521,Rosemont-La Petite-Patrie,7126,41e avenue / Rosemont,-73.56431499123573,45.57178977666956,"['KEY', 'CREDITCARD']",19.0
522,Rosemont-La Petite-Patrie,7127,Jeanne-Mance / Beaubien,-73.61229971051216,45.527650097960205,"['KEY', 'CREDITCARD']",15.0
523,Saint-Laurent,7128,Métro Côte-Vertu (Gohier / Edouard-Laurin),-73.68249848484993,45.512989627641865,"['KEY', 'CREDITCARD']",23.0
524,Saint-Laurent,7129,de l'Eglise / St-Germain,-73.67701068520546,45.51255920872999,,
525,Saint-Laurent,7130,Métro du Collège (Cartier / Décarie),-73.6729645729065,45.50843904979172,"['KEY', 'CREDITCARD']",17.0
526,Saint-Laurent,7131,Bibliothèque du Boisé (Thimens / Todd),-73.70443224906921,45.50463493033909,"['KEY', 'CREDITCARD']",27.0
527,Saint-Laurent,7132,Ste-Croix / Tassé,-73.6851042509079,45.519492499678165,"['KEY', 'CREDITCARD']",15.0
528,Saint-Laurent,7133,Thimens / Alexis-Nihon,-73.69856357574463,45.50897852206792,"['KEY', 'CREDITCARD']",27.0
529,Saint-Laurent,7134,Poirier / O'Brien,-73.69156435132027,45.52246015438048,"['KEY', 'CREDITCARD']",23.0
530,Saint-Laurent,7135,Cavendish / Poirier,-73.71148109436035,45.50622283591452,"['KEY', 'CREDITCARD']",23.0
531,Saint-Laurent,7136,Marcel-Laurin / Beaudet,-73.68175685405731,45.50684315902468,,
532,Villeray-Saint-Michel-Parc-Extension,6068,2e avenue / Jean-Rivard,-73.61656039953232,45.56250903804892,"['KEY', 'CREDITCARD']",31.0
533,Villeray-Saint-Michel-Parc-Extension,6127,de Gaspé / Jean-Talon,-73.61622512340546,45.536582447959766,"['KEY', 'CREDITCARD']",23.0
534,Villeray-Saint-Michel-Parc-Extension,6189,Chabot / Everett,-73.60957056283951,45.55072306022627,"['KEY', 'CREDITCARD']",15.0
535,Villeray-Saint-Michel-Parc-Extension,6253,Métro Jean-Talon (de Chateaubriand / Jean-Talon),-73.61402839422226,45.540138286478616,"['KEY', 'CREDITCARD']",19.0
536,Villeray-Saint-Michel-Parc-Extension,6275,Chambord / Jean-Talon,-73.61053615808486,45.54484558108033,"['KEY', 'CREDITCARD']",15.0
537,Villeray-Saint-Michel-Parc-Extension,6279,Louis-Hébert / Bélanger,-73.59916493296623,45.55158518908433,"['KEY', 'CREDITCARD']",19.0
538,Villeray-Saint-Michel-Parc-Extension,6321,Gary-Carter / St-Laurent,-73.62244248390198,45.53589982664126,"['KEY', 'CREDITCARD']",39.0
539,Villeray-Saint-Michel-Parc-Extension,6322,St-Dominique / Gounod,-73.62802147865295,45.53873794947064,"['KEY', 'CREDITCARD']",15.0
540,Villeray-Saint-Michel-Parc-Extension,6323,Guizot / St-Laurent,-73.63447487354279,45.53966322230556,"['KEY', 'CREDITCARD']",19.0
541,Villeray-Saint-Michel-Parc-Extension,6324,de Liège / Lajeunesse,-73.63474041223526,45.54560354555274,"['KEY', 'CREDITCARD']",15.0
542,Villeray-Saint-Michel-Parc-Extension,6327,Drolet / Faillon,-73.6208787560463,45.53926979810152,"['KEY', 'CREDITCARD']",23.0
543,Villeray-Saint-Michel-Parc-Extension,6328,De Gaspé / Villeray,-73.62429320812224,45.53893805473212,"['KEY', 'CREDITCARD']",15.0
544,Villeray-Saint-Michel-Parc-Extension,6329,Drolet / Gounod,-73.62637460231781,45.54095134225734,"['KEY', 'CREDITCARD']",23.0
545,Villeray-Saint-Michel-Parc-Extension,6330,de Gaspé / Jarry,-73.63040059804916,45.540780049798,"['KEY', 'CREDITCARD']",23.0
546,Villeray-Saint-Michel-Parc-Extension,6331,Guizot / St-Denis,-73.63246187567711,45.543423548290185,"['KEY', 'CREDITCARD']",23.0
547,Villeray-Saint-Michel-Parc-Extension,6332,de Gaspé / de Liège,-73.63634169101715,45.54248521237199,"['KEY', 'CREDITCARD']",15.0
548,Villeray-Saint-Michel-Parc-Extension,6333,Leman / de Chateaubriand,-73.631103,45.547218,"['KEY', 'CREDITCARD']",15.0
549,Villeray-Saint-Michel-Parc-Extension,6334,Métro Jarry (Lajeunesse / Jarry),-73.62828433513641,45.54371190262865,"['KEY', 'CREDITCARD']",19.0
550,Villeray-Saint-Michel-Parc-Extension,6335,du Rosaire / St-Hubert,-73.6215104162693,45.54481928225348,"['KEY', 'CREDITCARD']",23.0
551,Villeray-Saint-Michel-Parc-Extension,6336,Faillon / St-Hubert,-73.61793905496597,45.54297175887712,"['KEY', 'CREDITCARD']",15.0
552,Villeray-Saint-Michel-Parc-Extension,6338,de Chateaubriand / Jarry,-73.62699151039122,45.54595481682399,"['KEY', 'CREDITCARD']",15.0
553,Villeray-Saint-Michel-Parc-Extension,6340,de la Roche / Everett,-73.614841,45.544867,"['KEY', 'CREDITCARD']",11.0
554,Villeray-Saint-Michel-Parc-Extension,6343,Marquette / Villeray,-73.61529305577278,45.55068361610596,"['KEY', 'CREDITCARD']",15.0
555,Villeray-Saint-Michel-Parc-Extension,6344,St-Dominique / Jean-Talon,-73.61756354570389,45.53524809921431,"['KEY', 'CREDITCARD']",35.0
556,Villeray-Saint-Michel-Parc-Extension,6345,Louis-Hémon / Villeray,-73.61073732376097,45.55496126357668,"['KEY', 'CREDITCARD']",23.0
557,Villeray-Saint-Michel-Parc-Extension,6347,Métro St-Michel (Shaughnessy / St-Michel),-73.599658,45.559199,"['KEY', 'CREDITCARD']",15.0
558,Villeray-Saint-Michel-Parc-Extension,6503,Métro Parc  (Ogilvy / Hutchison),-73.6243924498558,45.53035130173597,"['KEY', 'CREDITCARD']",33.0
559,Villeray-Saint-Michel-Parc-Extension,6728,d'Outremont / Ogilvy,-73.62672328948975,45.52687028194893,"['KEY', 'CREDITCARD']",19.0
560,Villeray-Saint-Michel-Parc-Extension,6733,Villeray / de Normanville,-73.6185210943222,45.547172039327485,"['KEY', 'CREDITCARD']",23.0
561,Villeray-Saint-Michel-Parc-Extension,6734,Lajeunesse / Villeray,-73.6225471,45.54211889,"['KEY', 'CREDITCARD']",15.0
562,Villeray-Saint-Michel-Parc-Extension,6735,Villeray / St-Michel,-73.6039674282074,45.56105928295798,"['KEY', 'CREDITCARD']",15.0
563,Villeray-Saint-Michel-Parc-Extension,6745,de l'Épée / Jean-Talon,-73.62388283014297,45.52797966680089,"['KEY', 'CREDITCARD']",19.0
564,Villeray-Saint-Michel-Parc-Extension,6746,Métro Acadie (de l'Acadie / Beaumont),-73.62344294786453,45.52357479400008,"['KEY', 'CREDITCARD']",13.0
565,Villeray-Saint-Michel-Parc-Extension,6923,Marquette / Jean-Talon,-73.60766887664795,45.54740777921938,"['KEY', 'CREDITCARD']",19.0
566,Villeray-Saint-Michel-Parc-Extension,6924,de Bordeaux / Jean-Talon,-73.60556602478027,45.54975479298636,"['KEY', 'CREDITCARD']",15.0
567,Villeray-Saint-Michel-Parc-Extension,6925,des Écores / Jean-Talon,-73.60286772251129,45.55236372328009,"['KEY', 'CREDITCARD']",19.0
568,Villeray-Saint-Michel-Parc-Extension,6930,Cité des Arts du Cirque (Paul Boutet / des Regrattiers),-73.61544728279114,45.55984236120471,"['KEY', 'CREDITCARD']",35.0
569,Villeray-Saint-Michel-Parc-Extension,7001,Ball / Querbes,-73.6321359872818,45.531177514650885,"['KEY', 'CREDITCARD']",15.0
570,Villeray-Saint-Michel-Parc-Extension,7008,Rousselot / Jarry,-73.62091094255447,45.55076907833167,"['KEY', 'CREDITCARD']",15.0
571,Villeray-Saint-Michel-Parc-Extension,7023,CHSLD St-Michel (Jarry / 8e avenue),-73.61051201820374,45.56169026904608,"['KEY', 'CREDITCARD']",15.0
572,Villeray-Saint-Michel-Parc-Extension,7061,Lajeunesse / de Castelnau,-73.61681789159775,45.54039620809999,"['KEY', 'CREDITCARD']",15.0
573,Villeray-Saint-Michel-Parc-Extension,7063,Drolet / Jarry,-73.62994194030762,45.54195463236575,"['KEY', 'CREDITCARD']",19.0
574,Villeray-Saint-Michel-Parc-Extension,7064,Clark / de Liège,-73.6381347477436,45.539983846015616,"['KEY', 'CREDITCARD']",19.0
575,Villeray-Saint-Michel-Parc-Extension,7147,Métro de Castelnau (de Castelnau / Clark),-73.62076878547667,45.53473935096963,"['KEY', 'CREDITCARD']",23.0
576,Villeray-Saint-Michel-Parc-Extension,7148,Papineau / Émile-Journault,-73.63356828689575,45.55988367688166,"['KEY', 'CREDITCARD']",35.0
577,Villeray-Saint-Michel-Parc-Extension,7149,16e avenue / Jean-Talon,-73.59533339738846,45.56244008398078,"['KEY', 'CREDITCARD']",11.0
578,Westmount,6432,de Maisonneuve / Greene,-73.58929306,45.48697062,"['KEY', 'CREDITCARD']",19.0
579,Westmount,6433,Hillside / Ste-Catherine,-73.59084337949753,45.48282602624293,"['KEY', 'CREDITCARD']",15.0
580,Westmount,6434,Victoria / de Maisonneuve,-73.60016942024231,45.47742856483265,"['KEY', 'CREDITCARD']",15.0
581,Westmount,6435,Victoria Hall,-73.6003303527832,45.48129146961133,"['KEY', 'CREDITCARD']",15.0
582,Westmount,6436,Argyle / Sherbrooke,-73.5957974300254,45.48580087370364,"['KEY', 'CREDITCARD']",19.0
583,Montréal-Est,7085,de la Grande-Allée / Ste-Catherine,-73.50685738027096,45.63137963655471,"['KEY', 'CREDITCARD']",35.0
584,Montréal-Est,7086,Parc de l'Hôtel-de-Ville (Dubé / Laurendeau),-73.49499464035034,45.63065034476232,"['KEY', 'CREDITCARD']",27.0
585,Anjou,7097,Bélanger / des Galeries d'Anjou,-73.56279015541077,45.59722114932571,"['KEY', 'CREDITCARD']",23.0
586,Anjou,7098,Parc d'Antioche,-73.55858981609344,45.59535188887634,"['KEY', 'CREDITCARD']",55.0
587,Verdun,6016,Jacques-Le Ber / de la Pointe Nord,-73.539285,45.472503,"['KEY', 'CREDITCARD']",27.0
588,Verdun,6309,4e avenue / de Verdun,-73.57260704040527,45.4568844514464,"['KEY', 'CREDITCARD']",15.0
589,Verdun,6341,Regina / de Verdun,-73.570769,45.467369,"['KEY', 'CREDITCARD']",23.0
590,Verdun,6379,de l'Église / Bannantyne,-73.57587933540344,45.4632535358533,"['KEY', 'CREDITCARD']",15.0
591,Verdun,6425,Métro de l'Église (Ross / de l'Église),-73.56592163443565,45.462846046287325,"['KEY', 'CREDITCARD']",15.0
592,Verdun,6426,Métro Verdun (Willibrord / de Verdun),-73.57209205627441,45.459487694540734,"['KEY', 'CREDITCARD']",27.0
593,Verdun,6427,Métro Lasalle (de Rushbrooke / Caisse),-73.56542240828276,45.47069642604657,"['KEY', 'CREDITCARD']",23.0
594,Verdun,6428,Berlioz / de l'Île des Soeurs,-73.54395568370819,45.45998577640931,"['KEY', 'CREDITCARD']",23.0
595,Verdun,6429,Place du Commerce,-73.54259,45.46714,"['KEY', 'CREDITCARD']",33.0
596,Verdun,6705,5e avenue / Bannantyne,-73.57614,45.456365,"['KEY', 'CREDITCARD']",15.0
597,Verdun,6706,Beatty / de Verdun,-73.5725748538971,45.450729976972944,"['KEY', 'CREDITCARD']",23.0
598,Verdun,6712,LaSalle / Crawford,-73.58274042606354,45.43791380065227,"['KEY', 'CREDITCARD']",15.0
599,Verdun,6715,Natatorium (LaSalle / Rolland),-73.57509076595306,45.44454701497536,"['KEY', 'CREDITCARD']",27.0
600,Verdun,7056,Bibliothèque de Verdun (Brown / Bannantyne),-73.57785612344742,45.44826204820947,"['KEY', 'CREDITCARD']",15.0
601,Verdun,7057,2e avenue / Wellington,-73.56752824096475,45.45789352611307,"['KEY', 'CREDITCARD']",19.0
602,Verdun,7058,Gordon / Wellington,-73.56730699539183,45.46107799010839,"['KEY', 'CREDITCARD']",23.0
603,Verdun,7059,Argyle / de Verdun,-73.57191503047943,45.45301583620112,"['KEY', 'CREDITCARD']",23.0
604,Verdun,7060,de l'Église / de Verdun,-73.57156895217486,45.46300108733155,"['KEY', 'CREDITCARD']",19.0
605,Verdun,7142,Elgar / de l'Île-des-Sœurs,-73.546804189682,45.45682318753668,"['KEY', 'CREDITCARD']",15.0
606,Verdun,7143,LaSalle / Godin,-73.57219934463501,45.44693448484644,"['KEY', 'CREDITCARD']",27.0
607,Verdun,7144,Hickson / Wellington,-73.56699787080288,45.46489251773306,"['KEY', 'CREDITCARD']",23.0
608,Verdun,7145,Argyle / Bannantyne,-73.5767751932144,45.453318765468914,"['KEY', 'CREDITCARD']",15.0
